STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00414525,"JACKSONVILLE, TX US",1985-02-09,,,,0,,,66,35,60
USC00414525,"JACKSONVILLE, TX US",1985-02-10,,,,0,,,62,33,50
USC00414525,"JACKSONVILLE, TX US",1985-02-11,,,,0.84,,,50,29,45
USC00414525,"JACKSONVILLE, TX US",1985-02-12,,,,0,,,55,26,53
USC00414525,"JACKSONVILLE, TX US",1985-02-13,,,,0,,,68,30,66
USC00414525,"JACKSONVILLE, TX US",1985-02-14,,,,0,,,66,38,56
USC00414525,"JACKSONVILLE, TX US",1985-02-15,,,,0,,,66,37,61
USC00414525,"JACKSONVILLE, TX US",1985-02-16,,,,0,,,68,38,65
USC00414525,"JACKSONVILLE, TX US",1985-02-17,,,,0,,,70,45,65
USC00414525,"JACKSONVILLE, TX US",1985-02-18,,,,0,,,74,45,72
USC00414525,"JACKSONVILLE, TX US",1985-02-19,,,,0,,,72,46,70
USC00414525,"JACKSONVILLE, TX US",1985-02-20,,,,0,,,70,48,67
USC00414525,"JACKSONVILLE, TX US",1985-02-21,,,,0,,,74,47,72
USC00414525,"JACKSONVILLE, TX US",1985-02-22,,,,0.04,,,72,59,64
USC00414525,"JACKSONVILLE, TX US",1985-02-23,,,,1.41,,,65,57,60
USC00414525,"JACKSONVILLE, TX US",1985-02-24,,,,0,,,60,41,49
USC00414525,"JACKSONVILLE, TX US",1985-02-25,,,,0,,,65,41,64
USC00414525,"JACKSONVILLE, TX US",1985-02-26,,,,0,,,74,41,61
USC00414525,"JACKSONVILLE, TX US",1985-02-27,,,,0,,,61,42,44
USC00414525,"JACKSONVILLE, TX US",1985-02-28,,,,0,,0,59,56,58
USC00414525,"JACKSONVILLE, TX US",1985-03-01,,,,0.5,0,0,,45,
USC00414525,"JACKSONVILLE, TX US",1985-03-02,,,,0,0,0,72,50,60
USC00414525,"JACKSONVILLE, TX US",1985-03-03,,,,0.26,0,0,76,49,74
USC00414525,"JACKSONVILLE, TX US",1985-03-04,,,,0,0,0,74,52,72
USC00414525,"JACKSONVILLE, TX US",1985-03-05,,,,0,0,0,72,39,60
USC00414525,"JACKSONVILLE, TX US",1985-03-06,,,,0,0,0,69,40,67
USC00414525,"JACKSONVILLE, TX US",1985-03-07,,,,0,0,0,77,48,70
USC00414525,"JACKSONVILLE, TX US",1985-03-08,,,,0,0,0,79,52,74
USC00414525,"JACKSONVILLE, TX US",1985-03-09,,,,0,0,0,77,59,74
USC00414525,"JACKSONVILLE, TX US",1985-03-10,,,,0,0,0,80,47,75
USC00414525,"JACKSONVILLE, TX US",1985-03-11,,,,0,0,0,83,66,80
USC00414525,"JACKSONVILLE, TX US",1985-03-12,,,,0,0,0,80,52,65
USC00414525,"JACKSONVILLE, TX US",1985-03-13,,,,0,0,0,82,57,80
USC00414525,"JACKSONVILLE, TX US",1985-03-14,,,,0.22,0,0,54,50,54
USC00414525,"JACKSONVILLE, TX US",1985-03-15,,,,0,0,0,,45,
USC00414525,"JACKSONVILLE, TX US",1985-03-16,,,,0,0,0,64,45,61
USC00414525,"JACKSONVILLE, TX US",1985-03-17,,,,0,0,0,70,48,68
USC00414525,"JACKSONVILLE, TX US",1985-03-18,,,,0,0,0,75,41,72
USC00414525,"JACKSONVILLE, TX US",1985-03-19,,,,0,0,0,72,42,70
USC00414525,"JACKSONVILLE, TX US",1985-03-20,,,,1.03,0,0,70,47,55
USC00414525,"JACKSONVILLE, TX US",1985-03-21,,,,0.53,0,0,55,50,53
USC00414525,"JACKSONVILLE, TX US",1985-03-22,,,,0,0,0,68,47,66
USC00414525,"JACKSONVILLE, TX US",1985-03-23,,,,0,0,0,72,52,70
USC00414525,"JACKSONVILLE, TX US",1985-03-24,,,,0,0,0,81,45,80
USC00414525,"JACKSONVILLE, TX US",1985-03-25,,,,0,0,0,82,52,79
USC00414525,"JACKSONVILLE, TX US",1985-03-26,,,,0,0,0,79,52,77
USC00414525,"JACKSONVILLE, TX US",1985-03-27,,,,0,0,0,80,60,78
USC00414525,"JACKSONVILLE, TX US",1985-03-28,,,,0,0,0,83,61,80
USC00414525,"JACKSONVILLE, TX US",1985-03-29,,,,0,0,0,80,71,76
USC00414525,"JACKSONVILLE, TX US",1985-03-30,,,,0.49,0,0,76,49,51
USC00414525,"JACKSONVILLE, TX US",1985-03-31,,,,0,0,0,64,37,64
USC00414525,"JACKSONVILLE, TX US",1985-04-01,,,,0,0,0,75,41,73
USC00414525,"JACKSONVILLE, TX US",1985-04-02,,,,0,0,0,76,42,74
USC00414525,"JACKSONVILLE, TX US",1985-04-03,,,,0,0,0,82,49,80
USC00414525,"JACKSONVILLE, TX US",1985-04-04,,,,0,0,0,81,47,80
USC00414525,"JACKSONVILLE, TX US",1985-04-05,,,,0,0,0,81,60,80
USC00414525,"JACKSONVILLE, TX US",1985-04-06,,,,0,0,0,82,43,80
USC00414525,"JACKSONVILLE, TX US",1985-04-07,,,,0,0,0,80,45,78
USC00414525,"JACKSONVILLE, TX US",1985-04-08,,,,0,0,0,78,45,70
USC00414525,"JACKSONVILLE, TX US",1985-04-09,,,,0,0,0,75,49,73
USC00414525,"JACKSONVILLE, TX US",1985-04-10,,,,0,0,0,74,47,70
USC00414525,"JACKSONVILLE, TX US",1985-04-11,,,,0,0,0,70,49,70
USC00414525,"JACKSONVILLE, TX US",1985-04-12,,,,0,0,0,74,55,72
USC00414525,"JACKSONVILLE, TX US",1985-04-13,,,,0,0,0,77,54,71
USC00414525,"JACKSONVILLE, TX US",1985-04-14,,,,0,0,0,81,54,79
USC00414525,"JACKSONVILLE, TX US",1985-04-15,,,,0,0,0,89,52,87
USC00414525,"JACKSONVILLE, TX US",1985-04-16,,,,0,0,0,83,56,81
USC00414525,"JACKSONVILLE, TX US",1985-04-17,,,,0,0,0,87,57,86
USC00414525,"JACKSONVILLE, TX US",1985-04-18,,,,0,0,0,86,64,82
USC00414525,"JACKSONVILLE, TX US",1985-04-19,,,,0,0,0,82,63,77
USC00414525,"JACKSONVILLE, TX US",1985-04-20,,,,0,0,0,78,65,75
USC00414525,"JACKSONVILLE, TX US",1985-04-21,,,,0,0,0,81,64,79
USC00414525,"JACKSONVILLE, TX US",1985-04-22,,,,0,0,0,82,62,80
USC00414525,"JACKSONVILLE, TX US",1985-04-23,,,,0,0,0,81,60,81
USC00414525,"JACKSONVILLE, TX US",1985-04-24,,,,0.68,0,0,80,53,78
USC00414525,"JACKSONVILLE, TX US",1985-04-25,,,,0,0,0,85,52,83
USC00414525,"JACKSONVILLE, TX US",1985-04-26,,,,0,0,0,84,60,81
USC00414525,"JACKSONVILLE, TX US",1985-04-27,,,,0.03,0,0,89,68,87
USC00414525,"JACKSONVILLE, TX US",1985-04-28,,,,1.78,0,0,75,62,70
USC00414525,"JACKSONVILLE, TX US",1985-04-29,,,,0,0,0,82,62,80
USC00414525,"JACKSONVILLE, TX US",1985-04-30,,,,0,0,0,87,66,84
USC00414525,"JACKSONVILLE, TX US",1985-05-01,,,,0.85,0,0,81,63,79
USC00414525,"JACKSONVILLE, TX US",1985-05-02,,,,0,0,0,79,60,76
USC00414525,"JACKSONVILLE, TX US",1985-05-03,,,,0,0,0,80,59,79
USC00414525,"JACKSONVILLE, TX US",1985-05-04,,,,0,0,0,81,51,80
USC00414525,"JACKSONVILLE, TX US",1985-05-05,,,,0,0,0,84,58,82
USC00414525,"JACKSONVILLE, TX US",1985-05-06,,,,0,0,0,85,62,84
USC00414525,"JACKSONVILLE, TX US",1985-05-07,,,,0,0,0,88,62,86
USC00414525,"JACKSONVILLE, TX US",1985-05-08,,,,0,0,0,86,69,79
USC00414525,"JACKSONVILLE, TX US",1985-05-09,,,,0,0,0,84,62,83
USC00414525,"JACKSONVILLE, TX US",1985-05-10,,,,0,0,0,89,61,88
USC00414525,"JACKSONVILLE, TX US",1985-05-11,,,,0,0,0,88,58,85
USC00414525,"JACKSONVILLE, TX US",1985-05-12,,,,0,0,0,85,70,80
USC00414525,"JACKSONVILLE, TX US",1985-05-13,,,,0,0,0,89,71,79
USC00414525,"JACKSONVILLE, TX US",1985-05-14,,,,1.38,0,0,79,58,77
USC00414525,"JACKSONVILLE, TX US",1985-05-15,,,,0,0,0,85,54,84
USC00414525,"JACKSONVILLE, TX US",1985-05-16,,,,0,0,0,90,59,85
USC00414525,"JACKSONVILLE, TX US",1985-05-17,,,,0,0,0,85,65,80
USC00414525,"JACKSONVILLE, TX US",1985-05-18,,,,0,0,0,80,62,79
USC00414525,"JACKSONVILLE, TX US",1985-05-19,,,,0,0,0,80,56,78
USC00414525,"JACKSONVILLE, TX US",1985-05-20,,,,0,0,0,87,59,80
USC00414525,"JACKSONVILLE, TX US",1985-05-21,,,,1.08,0,0,80,62,79
USC00414525,"JACKSONVILLE, TX US",1985-05-22,,,,0,0,0,81,65,79
USC00414525,"JACKSONVILLE, TX US",1985-05-23,,,,0,0,0,84,64,83
USC00414525,"JACKSONVILLE, TX US",1985-05-24,,,,0,0,0,87,62,86
USC00414525,"JACKSONVILLE, TX US",1985-05-25,,,,0,0,0,89,59,89
USC00414525,"JACKSONVILLE, TX US",1985-05-26,,,,0,0,0,91,60,80
USC00414525,"JACKSONVILLE, TX US",1985-05-27,,,,0,0,0,84,61,83
USC00414525,"JACKSONVILLE, TX US",1985-05-28,,,,0,0,0,85,66,84
USC00414525,"JACKSONVILLE, TX US",1985-05-29,,,,0,0,0,92,69,91
USC00414525,"JACKSONVILLE, TX US",1985-05-30,,,,0,0,0,95,66,95
USC00414525,"JACKSONVILLE, TX US",1985-05-31,,,,0,0,0,95,63,94
USC00414525,"JACKSONVILLE, TX US",1985-06-01,,,,0,0,0,95,73,94
USC00414525,"JACKSONVILLE, TX US",1985-06-02,,,,0,0,0,95,73,94
USC00414525,"JACKSONVILLE, TX US",1985-06-03,,,,0,0,0,94,74,92
USC00414525,"JACKSONVILLE, TX US",1985-06-04,,,,0,0,0,93,74,92
USC00414525,"JACKSONVILLE, TX US",1985-06-05,,,,0,0,0,93,72,91
USC00414525,"JACKSONVILLE, TX US",1985-06-06,,,,0,0,0,93,69,92
USC00414525,"JACKSONVILLE, TX US",1985-06-07,,,,0,0,0,95,65,96
USC00414525,"JACKSONVILLE, TX US",1985-06-08,,,,0,0,0,97,68,97
USC00414525,"JACKSONVILLE, TX US",1985-06-09,,,,0,0,0,98,71,96
USC00414525,"JACKSONVILLE, TX US",1985-06-10,,,,0,0,0,95,74,92
USC00414525,"JACKSONVILLE, TX US",1985-06-11,,,,0,0,0,92,72,91
USC00414525,"JACKSONVILLE, TX US",1985-06-12,,,,0,0,0,91,70,90
USC00414525,"JACKSONVILLE, TX US",1985-06-13,,,,0,0,0,90,64,86
USC00414525,"JACKSONVILLE, TX US",1985-06-14,,,,0,0,0,94,59,91
USC00414525,"JACKSONVILLE, TX US",1985-06-15,,,,0,0,0,97,66,95
USC00414525,"JACKSONVILLE, TX US",1985-06-16,,,,0,0,0,97,65,95
USC00414525,"JACKSONVILLE, TX US",1985-06-17,,,,0,0,0,98,66,95
USC00414525,"JACKSONVILLE, TX US",1985-06-18,,,,0,0,0,95,66,76
USC00414525,"JACKSONVILLE, TX US",1985-06-19,,,,0.61,0,0,87,64,85
USC00414525,"JACKSONVILLE, TX US",1985-06-20,,,,0,0,0,90,60,88
USC00414525,"JACKSONVILLE, TX US",1985-06-21,,,,0,0,0,90,64,85
USC00414525,"JACKSONVILLE, TX US",1985-06-22,,,,0,0,0,90,70,85
USC00414525,"JACKSONVILLE, TX US",1985-06-23,,,,0,0,0,93,74,90
USC00414525,"JACKSONVILLE, TX US",1985-06-24,,,,0,0,0,93,74,92
USC00414525,"JACKSONVILLE, TX US",1985-06-25,,,,0,0,0,95,71,94
USC00414525,"JACKSONVILLE, TX US",1985-06-26,,,,0,0,0,95,72,93
USC00414525,"JACKSONVILLE, TX US",1985-06-27,,,,0,0,0,95,74,93
USC00414525,"JACKSONVILLE, TX US",1985-06-28,,,,0,0,0,93,66,90
USC00414525,"JACKSONVILLE, TX US",1985-06-29,,,,0,0,0,90,63,89
USC00414525,"JACKSONVILLE, TX US",1985-06-30,,,,0,0,0,95,62,95
USC00414525,"JACKSONVILLE, TX US",1985-07-01,,,,0,0,0,96,70,95
USC00414525,"JACKSONVILLE, TX US",1985-07-02,,,,0,0,0,98,65,97
USC00414525,"JACKSONVILLE, TX US",1985-07-03,,,,0,0,0,97,71,90
USC00414525,"JACKSONVILLE, TX US",1985-07-04,,,,0,0,0,91,65,85
USC00414525,"JACKSONVILLE, TX US",1985-07-05,,,,0,0,0,93,67,90
USC00414525,"JACKSONVILLE, TX US",1985-07-06,,,,0,0,0,95,67,93
USC00414525,"JACKSONVILLE, TX US",1985-07-07,,,,0,0,0,94,68,92
USC00414525,"JACKSONVILLE, TX US",1985-07-08,,,,0,0,0,95,70,94
USC00414525,"JACKSONVILLE, TX US",1985-07-09,,,,0,0,0,96,71,94
USC00414525,"JACKSONVILLE, TX US",1985-07-10,,,,0,0,0,100,75,99
USC00414525,"JACKSONVILLE, TX US",1985-07-11,,,,0.95,0,0,99,68,84
USC00414525,"JACKSONVILLE, TX US",1985-07-12,,,,0,0,0,95,68,94
USC00414525,"JACKSONVILLE, TX US",1985-07-13,,,,0,0,0,95,68,93
USC00414525,"JACKSONVILLE, TX US",1985-07-14,,,,0,0,0,95,73,93
USC00414525,"JACKSONVILLE, TX US",1985-07-15,,,,0,0,0,96,73,94
USC00414525,"JACKSONVILLE, TX US",1985-07-16,,,,0,0,0,98,74,96
USC00414525,"JACKSONVILLE, TX US",1985-07-17,,,,0.51,0,0,98,68,98
USC00414525,"JACKSONVILLE, TX US",1985-07-18,,,,0,0,0,97,67,93
USC00414525,"JACKSONVILLE, TX US",1985-07-19,,,,0,0,0,95,74,92
USC00414525,"JACKSONVILLE, TX US",1985-07-20,,,,0.27,0,0,92,71,85
USC00414525,"JACKSONVILLE, TX US",1985-07-21,,,,0,0,0,89,70,87
USC00414525,"JACKSONVILLE, TX US",1985-07-22,,,,0.89,0,0,89,70,86
USC00414525,"JACKSONVILLE, TX US",1985-07-23,,,,0.29,0,0,90,69,85
USC00414525,"JACKSONVILLE, TX US",1985-07-24,,,,0.52,0,0,94,70,91
USC00414525,"JACKSONVILLE, TX US",1985-07-25,,,,0,0,0,95,75,93
USC00414525,"JACKSONVILLE, TX US",1985-07-26,,,,0,0,0,98,75,98
USC00414525,"JACKSONVILLE, TX US",1985-07-27,,,,0,0,0,98,75,85
USC00414525,"JACKSONVILLE, TX US",1985-07-28,,,,0,0,0,98,72,95
USC00414525,"JACKSONVILLE, TX US",1985-07-29,,,,0.74,0,0,95,73,90
USC00414525,"JACKSONVILLE, TX US",1985-07-30,,,,0,0,0,96,75,94
USC00414525,"JACKSONVILLE, TX US",1985-07-31,,,,0,0,0,94,74,92
USC00414525,"JACKSONVILLE, TX US",1985-08-01,,,,0,0,0,100,74,98
USC00414525,"JACKSONVILLE, TX US",1985-08-02,,,,0,0,0,101,75,90
USC00414525,"JACKSONVILLE, TX US",1985-08-03,,,,0,0,0,95,73,94
USC00414525,"JACKSONVILLE, TX US",1985-08-04,,,,0,0,0,100,74,98
USC00414525,"JACKSONVILLE, TX US",1985-08-05,,,,0,0,0,100,76,99
USC00414525,"JACKSONVILLE, TX US",1985-08-06,,,,0,0,0,100,76,97
USC00414525,"JACKSONVILLE, TX US",1985-08-07,,,,0,0,0,102,76,100
USC00414525,"JACKSONVILLE, TX US",1985-08-08,,,,1.66,0,0,100,68,97
USC00414525,"JACKSONVILLE, TX US",1985-08-09,,,,0,0,0,97,74,95
USC00414525,"JACKSONVILLE, TX US",1985-08-10,,,,0,0,0,99,74,96
USC00414525,"JACKSONVILLE, TX US",1985-08-11,,,,0,0,0,100,74,97
USC00414525,"JACKSONVILLE, TX US",1985-08-12,,,,0,0,0,97,74,90
USC00414525,"JACKSONVILLE, TX US",1985-08-13,,,,0,0,0,95,74,92
USC00414525,"JACKSONVILLE, TX US",1985-08-14,,,,0.12,0,0,95,71,90
USC00414525,"JACKSONVILLE, TX US",1985-08-15,,,,0.07,0,0,90,71,85
USC00414525,"JACKSONVILLE, TX US",1985-08-16,,,,0,0,0,95,70,93
USC00414525,"JACKSONVILLE, TX US",1985-08-17,,,,0,0,0,100,71,99
USC00414525,"JACKSONVILLE, TX US",1985-08-18,,,,0,0,0,101,76,100
USC00414525,"JACKSONVILLE, TX US",1985-08-19,,,,0,0,0,103,76,101
USC00414525,"JACKSONVILLE, TX US",1985-08-20,,,,0,0,0,102,78,97
USC00414525,"JACKSONVILLE, TX US",1985-08-21,,,,0,0,0,98,70,95
USC00414525,"JACKSONVILLE, TX US",1985-08-22,,,,0,0,0,95,75,94
USC00414525,"JACKSONVILLE, TX US",1985-08-23,,,,0,0,0,94,75,92
USC00414525,"JACKSONVILLE, TX US",1985-08-24,,,,0,0,0,99,76,92
USC00414525,"JACKSONVILLE, TX US",1985-08-25,,,,0.1,0,0,92,64,91
USC00414525,"JACKSONVILLE, TX US",1985-08-26,,,,0,0,0,95,64,93
USC00414525,"JACKSONVILLE, TX US",1985-08-27,,,,0,0,0,93,67,90
USC00414525,"JACKSONVILLE, TX US",1985-08-28,,,,0,0,0,96,70,94
USC00414525,"JACKSONVILLE, TX US",1985-08-29,,,,0,0,0,95,70,94
USC00414525,"JACKSONVILLE, TX US",1985-08-30,,,,0,0,0,98,74,96
USC00414525,"JACKSONVILLE, TX US",1985-08-31,,,,0,0,0,104,74,101
USC00414525,"JACKSONVILLE, TX US",1985-09-01,,,,0,0,0,109,72,107
USC00414525,"JACKSONVILLE, TX US",1985-09-02,,,,,0,0,107,70,100
USC00414525,"JACKSONVILLE, TX US",1985-09-03,,,,0,0,0,100,66,98
USC00414525,"JACKSONVILLE, TX US",1985-09-04,,,,0,0,0,98,75,96
USC00414525,"JACKSONVILLE, TX US",1985-09-05,,,,0,0,0,96,76,92
USC00414525,"JACKSONVILLE, TX US",1985-09-06,,,,0,0,0,100,73,98
USC00414525,"JACKSONVILLE, TX US",1985-09-07,,,,0,0,0,100,75,95
USC00414525,"JACKSONVILLE, TX US",1985-09-08,,,,0,0,0,96,74,94
USC00414525,"JACKSONVILLE, TX US",1985-09-09,,,,0,0,0,96,74,91
USC00414525,"JACKSONVILLE, TX US",1985-09-10,,,,0.03,0,0,91,67,87
USC00414525,"JACKSONVILLE, TX US",1985-09-11,,,,0.02,0,0,87,69,84
USC00414525,"JACKSONVILLE, TX US",1985-09-12,,,,0.27,0,0,90,67,87
USC00414525,"JACKSONVILLE, TX US",1985-09-13,,,,0,0,0,90,68,85
USC00414525,"JACKSONVILLE, TX US",1985-09-14,,,,0,0,0,85,61,79
USC00414525,"JACKSONVILLE, TX US",1985-09-15,,,,0,0,0,81,66,80
USC00414525,"JACKSONVILLE, TX US",1985-09-16,,,,0,0,0,88,65,86
USC00414525,"JACKSONVILLE, TX US",1985-09-17,,,,0,0,0,90,65,89
USC00414525,"JACKSONVILLE, TX US",1985-09-18,,,,0,0,0,90,66,90
USC00414525,"JACKSONVILLE, TX US",1985-09-19,,,,0,0,0,94,66,92
USC00414525,"JACKSONVILLE, TX US",1985-09-20,,,,0,0,0,92,64,89
USC00414525,"JACKSONVILLE, TX US",1985-09-21,,,,0,0,0,92,65,89
USC00414525,"JACKSONVILLE, TX US",1985-09-22,,,,0,0,0,90,65,87
USC00414525,"JACKSONVILLE, TX US",1985-09-23,,,,0,0,0,87,69,83
USC00414525,"JACKSONVILLE, TX US",1985-09-24,,,,0,0,0,83,58,80
USC00414525,"JACKSONVILLE, TX US",1985-09-25,,,,0,0,0,90,54,80
USC00414525,"JACKSONVILLE, TX US",1985-09-26,,,,0.08,0,0,80,55,75
USC00414525,"JACKSONVILLE, TX US",1985-09-27,,,,0,0,0,82,48,80
USC00414525,"JACKSONVILLE, TX US",1985-09-28,,,,0,0,0,84,50,83
USC00414525,"JACKSONVILLE, TX US",1985-09-29,,,,0,0,0,83,67,67
USC00414525,"JACKSONVILLE, TX US",1985-09-30,,,,1.67,0,0,67,48,63
USC00414525,"JACKSONVILLE, TX US",1985-10-01,,,,0,0,0,68,46,65
USC00414525,"JACKSONVILLE, TX US",1985-10-02,,,,0,0,0,74,45,72
USC00414525,"JACKSONVILLE, TX US",1985-10-03,,,,0,0,0,82,48,80
USC00414525,"JACKSONVILLE, TX US",1985-10-04,,,,0,0,0,81,58,79
USC00414525,"JACKSONVILLE, TX US",1985-10-05,,,,0,0,0,70,50,70
USC00414525,"JACKSONVILLE, TX US",1985-10-06,,,,0,0,0,77,43,75
USC00414525,"JACKSONVILLE, TX US",1985-10-07,,,,0,0,0,80,48,77
USC00414525,"JACKSONVILLE, TX US",1985-10-08,,,,0,0,0,82,60,80
USC00414525,"JACKSONVILLE, TX US",1985-10-09,,,,0,0,0,85,60,83
USC00414525,"JACKSONVILLE, TX US",1985-10-10,,,,0,0,0,87,62,84
USC00414525,"JACKSONVILLE, TX US",1985-10-11,,,,0,0,0,89,68,85
USC00414525,"JACKSONVILLE, TX US",1985-10-12,,,,0,0,0,91,69,89
USC00414525,"JACKSONVILLE, TX US",1985-10-13,,,,0,0,0,90,71,88
USC00414525,"JACKSONVILLE, TX US",1985-10-14,,,,0.46,0,0,88,70,83
USC00414525,"JACKSONVILLE, TX US",1985-10-15,,,,1.5,0,0,83,65,70
USC00414525,"JACKSONVILLE, TX US",1985-10-16,,,,0,0,0,74,64,72
USC00414525,"JACKSONVILLE, TX US",1985-10-17,,,,0,0,0,80,64,78
USC00414525,"JACKSONVILLE, TX US",1985-10-18,,,,0.78,0,0,87,67,80
USC00414525,"JACKSONVILLE, TX US",1985-10-19,,,,2.81,0,0,80,65,70
USC00414525,"JACKSONVILLE, TX US",1985-10-20,,,,0,0,0,78,64,75
USC00414525,"JACKSONVILLE, TX US",1985-10-21,,,,0,0,0,75,65,73
USC00414525,"JACKSONVILLE, TX US",1985-10-22,,,,1.12,0,0,81,64,79
USC00414525,"JACKSONVILLE, TX US",1985-10-23,,,,0.06,0,0,80,66,78
USC00414525,"JACKSONVILLE, TX US",1985-10-24,,,,0,0,0,79,69,75
USC00414525,"JACKSONVILLE, TX US",1985-10-25,,,,0,0,0,79,67,76
USC00414525,"JACKSONVILLE, TX US",1985-10-26,,,,0,0,0,75,59,70
USC00414525,"JACKSONVILLE, TX US",1985-10-27,,,,0,0,0,70,58,62
USC00414525,"JACKSONVILLE, TX US",1985-10-28,,,,0.87,0,0,62,58,61
USC00414525,"JACKSONVILLE, TX US",1985-10-29,,,,0.92,0,0,66,58,63
USC00414525,"JACKSONVILLE, TX US",1985-10-30,,,,1.39,0,0,60,54,59
USC00414525,"JACKSONVILLE, TX US",1985-10-31,,,,0,0,0,68,51,67
USC00414525,"JACKSONVILLE, TX US",1985-11-01,,,,0,0,0,67,45,65
USC00414525,"JACKSONVILLE, TX US",1985-11-02,,,,0.28,0,0,65,50,50
USC00414525,"JACKSONVILLE, TX US",1985-11-03,,,,0.11,0,0,67,39,64
USC00414525,"JACKSONVILLE, TX US",1985-11-04,,,,0,0,0,70,39,67
USC00414525,"JACKSONVILLE, TX US",1985-11-05,,,,0,0,0,76,43,74
USC00414525,"JACKSONVILLE, TX US",1985-11-06,,,,0,0,0,74,50,72
USC00414525,"JACKSONVILLE, TX US",1985-11-07,,,,0,0,0,78,43,74
USC00414525,"JACKSONVILLE, TX US",1985-11-08,,,,0,0,0,79,45,76
USC00414525,"JACKSONVILLE, TX US",1985-11-09,,,,0,0,0,81,48,78
USC00414525,"JACKSONVILLE, TX US",1985-11-10,,,,3.65,0,0,84,50,80
USC00414525,"JACKSONVILLE, TX US",1985-11-11,,,,0,0,0,80,61,78
USC00414525,"JACKSONVILLE, TX US",1985-11-12,,,,0,0,0,78,51,75
USC00414525,"JACKSONVILLE, TX US",1985-11-13,,,,0,0,0,80,65,77
USC00414525,"JACKSONVILLE, TX US",1985-11-14,,,,0,0,0,78,68,75
USC00414525,"JACKSONVILLE, TX US",1985-11-15,,,,0,0,0,75,59,59
USC00414525,"JACKSONVILLE, TX US",1985-11-16,,,,0,0,0,60,50,54
USC00414525,"JACKSONVILLE, TX US",1985-11-17,,,,1.52,0,0,78,52,76
USC00414525,"JACKSONVILLE, TX US",1985-11-18,,,,0,0,0,80,70,79
USC00414525,"JACKSONVILLE, TX US",1985-11-19,,,,0,0,0,79,67,73
USC00414525,"JACKSONVILLE, TX US",1985-11-20,,,,0,0,0,73,39,61
USC00414525,"JACKSONVILLE, TX US",1985-11-21,,,,0,0,0,66,41,62
USC00414525,"JACKSONVILLE, TX US",1985-11-22,,,,0,0,0,66,58,64
USC00414525,"JACKSONVILLE, TX US",1985-11-23,,,,0,0,0,74,58,70
USC00414525,"JACKSONVILLE, TX US",1985-11-24,,,,0,0,0,74,62,71
USC00414525,"JACKSONVILLE, TX US",1985-11-25,,,,3.05,0,0,75,64,72
USC00414525,"JACKSONVILLE, TX US",1985-11-26,,,,0,0,0,79,67,75
USC00414525,"JACKSONVILLE, TX US",1985-11-27,,,,0.8,0,0,79,57,71
USC00414525,"JACKSONVILLE, TX US",1985-11-28,,,,0,0,0,71,49,50
USC00414525,"JACKSONVILLE, TX US",1985-11-29,,,,0.15,0,0,46,37,41
USC00414525,"JACKSONVILLE, TX US",1985-11-30,,,,0,0,0,52,40,50
USC00414525,"JACKSONVILLE, TX US",1986-01-01,,,,,,0,60,37,49
USC00414525,"JACKSONVILLE, TX US",1986-01-02,,,,,,,67,36,65
USC00414525,"JACKSONVILLE, TX US",1986-01-03,,,,,,,65,39,62
USC00414525,"JACKSONVILLE, TX US",1986-01-04,,,,,,,64,47,54
USC00414525,"JACKSONVILLE, TX US",1986-01-05,,,,,,,55,30,47
USC00414525,"JACKSONVILLE, TX US",1986-01-06,,,,,,,60,30,54
USC00414525,"JACKSONVILLE, TX US",1986-01-07,,,,,,,54,43,49
USC00414525,"JACKSONVILLE, TX US",1986-01-08,,,,,,,49,30,38
USC00414525,"JACKSONVILLE, TX US",1986-01-09,,,,,,,54,30,51
USC00414525,"JACKSONVILLE, TX US",1986-01-10,,,,,,,61,31,59
USC00414525,"JACKSONVILLE, TX US",1986-01-11,,,,,,,65,32,60
USC00414525,"JACKSONVILLE, TX US",1986-01-12,,,,,,,70,34,65
USC00414525,"JACKSONVILLE, TX US",1986-01-13,,,,,,,66,40,62
USC00414525,"JACKSONVILLE, TX US",1986-01-14,,,,,,,73,37,70
USC00414525,"JACKSONVILLE, TX US",1986-01-15,,,,,,,70,38,65
USC00414525,"JACKSONVILLE, TX US",1986-01-16,,,,,,,67,40,60
USC00414525,"JACKSONVILLE, TX US",1986-01-17,,,,2.01,,,62,55,60
USC00414525,"JACKSONVILLE, TX US",1986-01-18,,,,,,,66,50,61
USC00414525,"JACKSONVILLE, TX US",1986-01-19,,,,,,,70,40,65
USC00414525,"JACKSONVILLE, TX US",1986-01-20,,,,,,,79,47,77
USC00414525,"JACKSONVILLE, TX US",1986-01-21,,,,,,,77,56,69
USC00414525,"JACKSONVILLE, TX US",1986-01-22,,,,,,,69,44,54
USC00414525,"JACKSONVILLE, TX US",1986-01-23,,,,,,,59,34,55
USC00414525,"JACKSONVILLE, TX US",1986-01-24,,,,,,,61,41,58
USC00414525,"JACKSONVILLE, TX US",1986-01-25,,,,,,,65,50,60
USC00414525,"JACKSONVILLE, TX US",1986-01-26,,,,,,,68,51,66
USC00414525,"JACKSONVILLE, TX US",1986-01-27,,,,,,,70,53,66
USC00414525,"JACKSONVILLE, TX US",1986-01-28,,,,,,,66,54,58
USC00414525,"JACKSONVILLE, TX US",1986-01-29,,,,,,,72,25,71
USC00414525,"JACKSONVILLE, TX US",1986-01-30,,,,,,,72,42,70
